CASE_SEQUENCE,WARD,CREATION_MONTH,N_POTHOLES_FILLED_ON_BLOCK,N_DAYS_FOR_COMPLETION,LATITUDE,LONGITUDE
15970,19,3,2.807354922,0,41.71010305,-87.67018069
15971,23,3,3.584962501,0,41.79011676,-87.80033449
15972,23,3,4.087462841,0,41.78828397,-87.80025391
15973,22,3,2,0,41.84091346,-87.70941501
15974,34,3,4,0,41.71036255,-87.65864044
15975,23,3,3.584962501,0,41.78854844,-87.79638827
15976,22,3,2,0,41.83292489,-87.71935462
15977,13,3,0,0,41.78834554,-87.79646431
15978,22,3,0,0,41.83518321,-87.7238275
15979,13,3,2,0,41.78651337,-87.79639698
15980,22,3,0,0,41.83397913,-87.72443596
15981,13,3,3.459431619,0,41.7867357,-87.79509616
15982,13,3,4.087462841,0,41.78665022,-87.78784932
15983,12,3,4.584962501,0,41.84440695,-87.70639943
15984,22,3,0,0,41.8407453,-87.70750628
15985,26,3,1.584962501,0,41.90969182,-87.73263239
15986,26,3,0,0,41.90973595,-87.72927347
15987,26,3,3.584962501,0,41.90976208,-87.72739125
15988,26,3,2.584962501,0,41.90983368,-87.72114846
15989,37,3,0,0,41.8917224,-87.72612019
15990,37,3,0,0,41.88995023,-87.7260752
15991,26,3,0,0,41.90752081,-87.73621453
15992,6,3,4.087462841,0,41.76698863,-87.65377005
15993,21,3,3,0,41.73023914,-87.65060259
15994,21,3,3.459431619,0,41.73233087,-87.64854034
15995,21,3,2.321928095,0,41.73270326,-87.64825667
15996,21,3,1.584962501,0,41.72770305,-87.64847194
15997,23,3,3.169925001,1,41.78723846,-87.76740289
15998,36,3,3.700439718,1,41.93268878,-87.78813072
15999,40,3,4.169925001,1,41.98507818,-87.68964167
16000,3,3,5.727920455,1,41.80193793,-87.63072432
16001,21,3,2,1,41.74498162,-87.64402351
16002,11,3,0,1,41.80963338,-87.64541417
16003,11,3,3.459431619,1,41.81611303,-87.64587156
16004,19,3,4.807354922,1,41.69983368,-87.66675364
16005,23,3,5.247927513,1,41.79604843,-87.77613866
16006,46,3,2.584962501,1,41.95389642,-87.65467574
16007,33,3,5.64385619,1,41.96853194,-87.71166399
16008,33,3,5.584962501,1,41.96855573,-87.70879022
16009,33,3,4.459431619,1,41.96838683,-87.70328936
16010,12,3,2.584962501,1,41.82328415,-87.66752762
16011,20,3,3.700439718,1,41.78982886,-87.64246037
16012,6,3,5.285402219,1,41.76555666,-87.62714241
16013,46,3,3.459431619,1,41.9527791,-87.65478823
16014,9,3,4.169925001,1,41.71283335,-87.60544258
16015,20,3,3.459431619,1,41.78038446,-87.59872097
16016,20,3,4.459431619,1,41.78058561,-87.60041084
16017,41,3,1,1,41.97496458,-87.80565944
16018,23,3,0,1,41.79315404,-87.74127926
16019,6,3,4.700439718,1,41.75646176,-87.6168094
16020,44,3,0,1,41.94902206,-87.64968534
16021,2,3,3,1,41.90284789,-87.62834736
16022,23,3,1,1,41.7875106,-87.76713288
16023,23,3,3.169925001,1,41.7888551,-87.76737697
16024,40,3,3.321928095,2,41.99318323,-87.6923302
16025,40,3,4.807354922,2,41.99139749,-87.69198038
16026,18,3,4,2,41.75088048,-87.70622593
16027,42,3,4.321928095,2,41.8781643,-87.62474135
16028,42,3,2.584962501,2,41.87867014,-87.63114887
16029,8,3,2,2,41.73843398,-87.60137817
16030,6,3,4.64385619,2,41.77272091,-87.62298063
16031,47,3,0,1.584962501,41.9470859,-87.66993248
16032,47,3,0,1.584962501,41.94682371,-87.67291722
16033,40,3,3.700439718,1.584962501,41.97641199,-87.6925144
16034,43,3,3.700439718,1.584962501,41.92174967,-87.65848469
16035,8,3,1.584962501,1.584962501,41.72931178,-87.60009395
16036,43,3,3.700439718,1.584962501,41.9177719,-87.64379814
16037,43,3,3.169925001,2.321928095,41.92006788,-87.65106238
16038,43,3,4.459431619,2.321928095,41.91615888,-87.6473871
16039,44,3,3.584962501,2.321928095,41.93439899,-87.64228828
16040,7,3,1.584962501,2.321928095,41.72447377,-87.56823269
16041,18,3,1.584962501,2.321928095,41.73610421,-87.69267704
16042,23,3,4,2.321928095,41.78979082,-87.70359877
16043,6,3,4.169925001,2.321928095,41.76363442,-87.62340782
16044,6,3,1.584962501,2.321928095,41.76366502,-87.6217963
16045,6,3,2,2.321928095,41.76376004,-87.61697267
16046,47,3,5.977279923,2.321928095,41.9440705,-87.67408569
16047,43,3,2.584962501,2.321928095,41.91359562,-87.64022694
16048,10,3,2,2.321928095,41.68658908,-87.55954591
16049,6,3,3.584962501,2.321928095,41.76487202,-87.60934851
16050,7,3,0,2.321928095,41.70261844,-87.56449365
16051,8,3,2,2.321928095,41.73162828,-87.58038834
16052,18,3,5.614709844,2.321928095,41.73804641,-87.73746962
16053,21,3,3.700439718,2.584962501,41.74356181,-87.6244758
16054,7,3,5.392317423,2.584962501,41.73152822,-87.57162181
16055,10,3,4.321928095,2.584962501,41.72028971,-87.55533396
16056,10,3,4.523561956,2.584962501,41.72155053,-87.55505877
16057,10,3,5.209453366,2.584962501,41.72101356,-87.55421729
16058,10,3,6.087462841,2.584962501,41.72076348,-87.55670981
16059,10,3,5.554588852,2.584962501,41.71282327,-87.55246625
16060,7,3,2.321928095,2.584962501,41.71527262,-87.56355606
16061,7,3,4.087462841,2.584962501,41.71333995,-87.56322904
16062,24,3,3.584962501,2.584962501,41.87379633,-87.70604033
16063,22,3,3.584962501,2.584962501,41.84410241,-87.72758698
16064,2,3,2,2.584962501,41.90044946,-87.63092337
